Original_Filename,Anonymized_Filename,Condition,GitHub_URL
scrambled_0114_stairs_bing_stairs_0031_conf0.999861.jpg,ea9f7c46.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/ea9f7c46.jpg
scrambled_0117_ring_bing_ring_0008_conf0.992389.jpg,3dc7109e.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/3dc7109e.jpg
scrambled_0118_snake_n01730307_5294_conf0.998658.JPEG,9c1ef8a1.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9c1ef8a1.JPEG
scrambled_0118_snake_n01730307_6295_conf0.997360.JPEG,fe166b06.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/fe166b06.JPEG
scrambled_0124_mountain_n09193705_24858_conf0.991869.JPEG,7b258873.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/7b258873.JPEG
scrambled_0124_mountain_n09193705_4901_conf0.999034.JPEG,366e9f14.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/366e9f14.JPEG
scrambled_0124_mountain_n09193705_5129_conf0.986255.JPEG,fe505dc3.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/fe505dc3.JPEG
scrambled_0124_mountain_n09403734_17840_conf0.982943.JPEG,91288b25.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/91288b25.JPEG
scrambled_0128_road_bing_road_0041_conf0.994692.jpg,cb138117.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/cb138117.jpg
scrambled_0128_road_flickr_road_0050_conf0.997116.jpg,028e3b5b.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/028e3b5b.jpg
scrambled_0128_road_flickr_road_0419_conf0.991322.jpg,c648c7de.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/c648c7de.jpg
scrambled_0128_road_n04096066_40172_conf0.996229.JPEG,04a183db.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/04a183db.JPEG
scrambled_0131_wall_flickr_wall_0286_conf0.999964.jpg,1ccc972c.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/1ccc972c.jpg
scrambled_0131_wall_flickr_wall_0403_conf0.998135.jpg,292758c7.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/292758c7.jpg
scrambled_0131_wall_n03252637_12771_conf0.999267.JPEG,309e14a0.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/309e14a0.JPEG
scrambled_0131_wall_n03252637_3465_conf0.999403.JPEG,5f2c6bc4.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/5f2c6bc4.JPEG
scrambled_0135_toilet_n03371875_32856_conf0.986138.JPEG,f0879b34.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/f0879b34.JPEG
scrambled_0135_toilet_n03371875_41452_conf0.998971.JPEG,0bd4e123.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/0bd4e123.JPEG
scrambled_0135_toilet_n04018667_35625_conf0.997343.JPEG,fc016c1a.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/fc016c1a.JPEG
scrambled_0135_toilet_n04446276_14272_conf0.997087.JPEG,07d12b9f.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/07d12b9f.JPEG
scrambled_0137_train_n02917067_11379_conf0.999851.JPEG,1a329b02.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/1a329b02.JPEG
scrambled_0137_train_n02917067_543_conf0.999996.JPEG,5131dc69.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/5131dc69.JPEG
scrambled_0137_train_n02917067_6623_conf0.999972.JPEG,7c60e779.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/7c60e779.JPEG
scrambled_0137_train_n02971579_12849_conf0.980033.JPEG,6ab7d67b.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/6ab7d67b.JPEG
scrambled_0137_train_n03078802_3965_conf0.999994.JPEG,a204a6b2.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/a204a6b2.JPEG
scrambled_0137_train_n03541393_2962_conf0.999998.JPEG,fcc9ede3.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/fcc9ede3.JPEG
scrambled_0137_train_n04468005_19691_conf0.999284.JPEG,bed61bab.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/bed61bab.JPEG
scrambled_0138_bottle_n02823428_4583_conf0.999785.JPEG,030dbbb6.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/030dbbb6.JPEG
scrambled_0138_bottle_n02823428_8224_conf0.980015.JPEG,505296b2.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/505296b2.JPEG
scrambled_0138_bottle_n02823428_898_conf0.997379.JPEG,60cac5e4.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/60cac5e4.JPEG
scrambled_0138_bottle_n04591713_3409_conf0.995827.JPEG,a5e80bb7.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/a5e80bb7.JPEG
scrambled_0138_bottle_n04591713_350_conf0.980750.JPEG,9cdf7d2e.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9cdf7d2e.JPEG
scrambled_0140_turtle_n01667432_111_conf0.999992.JPEG,9ff75a65.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9ff75a65.JPEG
scrambled_0140_turtle_n01669191_975_conf0.995476.JPEG,1da042c3.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/1da042c3.JPEG
scrambled_0145_egg_n07841495_1683_conf0.994712.JPEG,114d9d89.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/114d9d89.JPEG
scrambled_0145_egg_n07841495_3110_conf0.981708.JPEG,841bc387.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/841bc387.JPEG
scrambled_0145_egg_n07843636_754_conf0.994412.JPEG,569a6e4a.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/569a6e4a.JPEG
scrambled_0146_river_n09415671_19374_conf0.987942.JPEG,1e240b4a.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/1e240b4a.JPEG
scrambled_0148_cat_n02123242_10903_conf0.990581.JPEG,5f551e20.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/5f551e20.JPEG
scrambled_0149_truck_n04467665_1748_conf0.983601.JPEG,5928f4f0.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/5928f4f0.JPEG
scrambled_0149_truck_n04467665_38886_conf0.998281.JPEG,32668fea.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/32668fea.JPEG
scrambled_0149_truck_n04490091_9372_conf0.995678.JPEG,54f2dde5.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/54f2dde5.JPEG
scrambled_0154_bear_n02132788_17280_conf0.988721.JPEG,8cebe2d6.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/8cebe2d6.JPEG
scrambled_0156_moon_flickr_moon_0091_conf0.999988.jpg,f38a2f13.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/f38a2f13.jpg
scrambled_0156_moon_flickr_moon_0369_conf0.993135.jpg,a9d93828.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/a9d93828.jpg
scrambled_0163_lemon_n04966543_17346_conf0.998299.JPEG,63f7986b.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/63f7986b.JPEG
scrambled_0163_lemon_n05716342_1680_conf0.988558.JPEG,1e68e8d1.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/1e68e8d1.JPEG
scrambled_0163_lemon_n07749582_13467_conf0.985569.JPEG,8dfeb12d.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/8dfeb12d.JPEG
scrambled_0163_lemon_n07749582_14850_conf0.999519.JPEG,40d23412.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/40d23412.JPEG
scrambled_0164_frog_n01641206_11153_conf0.999451.JPEG,8cecfd8b.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/8cecfd8b.JPEG
scrambled_0164_frog_n01644373_7864_conf0.996024.JPEG,07a8a9cc.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/07a8a9cc.JPEG
scrambled_0164_frog_n01644373_8771_conf0.999889.JPEG,886542eb.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/886542eb.JPEG
scrambled_0164_frog_n01650167_4861_conf0.999993.JPEG,3a23b2de.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/3a23b2de.JPEG
scrambled_0167_pillow_n03938244_2512_conf0.999389.JPEG,216bf2e5.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/216bf2e5.JPEG
scrambled_0168_elephant_n02503517_7473_conf0.982527.JPEG,25a4e68d.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/25a4e68d.JPEG
scrambled_0168_elephant_n02503517_7778_conf0.999849.JPEG,b454a429.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/b454a429.JPEG
scrambled_0168_elephant_n02504013_4372_conf0.999959.JPEG,d46f3dd4.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/d46f3dd4.JPEG
scrambled_0168_elephant_n02504013_5381_conf0.999822.JPEG,197563db.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/197563db.JPEG
scrambled_0168_elephant_n02504013_6483_conf0.999466.JPEG,9e039a86.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9e039a86.JPEG
scrambled_0168_elephant_n02504458_4838_conf0.999979.JPEG,fbe0f476.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/fbe0f476.JPEG
scrambled_0169_cow_n01887787_12293_conf0.990014.JPEG,e88bf281.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/e88bf281.JPEG
scrambled_0169_cow_n01887787_12542_conf0.994700.JPEG,0dc9e06b.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/0dc9e06b.JPEG
scrambled_0169_cow_n01887787_4035_conf0.999548.JPEG,93529ae1.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/93529ae1.JPEG
scrambled_0169_cow_n02407390_5241_conf0.997461.JPEG,d24887d7.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/d24887d7.JPEG
scrambled_0170_banana_n07753592_2264_conf0.984748.JPEG,664ef69f.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/664ef69f.JPEG
scrambled_0170_banana_n12352639_573_conf0.999658.JPEG,863c8a1f.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/863c8a1f.JPEG
scrambled_0170_banana_n12353203_2528_conf0.985669.JPEG,78247072.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/78247072.JPEG
scrambled_0175_ladder_bing_ladder_0001_conf0.994894.jpg,aeb4da75.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/aeb4da75.jpg
scrambled_0177_popcorn_n07732636_17533_conf0.998876.JPEG,de9fd4da.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/de9fd4da.JPEG
scrambled_0177_popcorn_n07732636_8892_conf0.994119.JPEG,581915dc.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/581915dc.JPEG
scrambled_0182_refrigerator_n03170635_16030_conf0.990092.JPEG,78c86596.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/78c86596.JPEG
scrambled_0182_refrigerator_n04070727_11232_conf0.996910.JPEG,63c2c71d.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/63c2c71d.JPEG
scrambled_0182_refrigerator_n04070727_2121_conf0.980392.JPEG,6911f767.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/6911f767.JPEG
scrambled_0183_jar_n03725600_4565_conf0.993690.JPEG,2967dc14.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/2967dc14.JPEG
scrambled_0185_hamburger_n07690152_4555_conf0.999285.JPEG,75170727.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/75170727.JPEG
scrambled_0185_hamburger_n07690152_7083_conf0.995862.JPEG,668fbb89.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/668fbb89.JPEG
scrambled_0185_hamburger_n07697313_1168_conf0.998463.JPEG,833d09cc.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/833d09cc.JPEG
scrambled_0185_hamburger_n07697313_327_conf0.995353.JPEG,9ca38a07.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9ca38a07.JPEG
scrambled_0185_hamburger_n07697313_899_conf0.994604.JPEG,4c9dc305.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/4c9dc305.JPEG
scrambled_0193_bean_n07727578_4402_conf0.995529.JPEG,7b1df4d8.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/7b1df4d8.JPEG
scrambled_0193_bean_n07727868_13896_conf0.989558.JPEG,6173f832.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/6173f832.JPEG
scrambled_0194_castle_n02980441_11772_conf0.995974.JPEG,51501702.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/51501702.JPEG
scrambled_0194_castle_n02980441_12884_conf0.999996.JPEG,4dfe2934.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/4dfe2934.JPEG
scrambled_0194_castle_n02980441_3670_conf0.996892.JPEG,e07ef20e.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/e07ef20e.JPEG
scrambled_0206_tomato_n07734017_1274_conf0.988417.JPEG,beccc0a7.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/beccc0a7.JPEG
scrambled_0206_tomato_n07734292_5303_conf0.993520.JPEG,18876a44.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/18876a44.JPEG
scrambled_0206_tomato_n07734417_3366_conf0.998212.JPEG,0b26ed8e.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/0b26ed8e.JPEG
scrambled_0206_tomato_n12906214_6492_conf0.999484.JPEG,3a788943.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/3a788943.JPEG
scrambled_0208_strawberry_n07745940_11018_conf0.988630.JPEG,6d3cdcfd.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/6d3cdcfd.JPEG
scrambled_0208_strawberry_n07745940_12628_conf0.990209.JPEG,1115948c.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/1115948c.JPEG
scrambled_0208_strawberry_n07745940_4024_conf0.996141.JPEG,9581ae2d.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9581ae2d.JPEG
scrambled_0208_strawberry_n07745940_7056_conf0.996773.JPEG,de1589ba.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/de1589ba.JPEG
scrambled_0208_strawberry_n12630763_1069_conf0.989297.JPEG,ac17c674.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/ac17c674.JPEG
scrambled_0210_donkey_n02389779_4550_conf0.997285.JPEG,82828377.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/82828377.JPEG
scrambled_0215_axe_n02764044_18544_conf0.997029.JPEG,35270439.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/35270439.JPEG
scrambled_0215_axe_n02811468_3997_conf0.996300.JPEG,bb9ff276.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/bb9ff276.JPEG
scrambled_0220_mailbox_bing_letter_box_1868_conf0.999959.jpg,77e92682.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/77e92682.jpg
scrambled_0220_mailbox_n03710193_9034_conf0.999999.JPEG,e7c386f1.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/e7c386f1.JPEG
scrambled_0222_grape_n07758680_16661_conf0.999630.JPEG,7b64f5d7.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/7b64f5d7.JPEG
scrambled_0222_grape_n07758680_4446_conf0.999809.JPEG,3b17a4ef.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/3b17a4ef.JPEG
scrambled_0222_grape_n07758680_4511_conf0.995249.JPEG,8b02ad87.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/8b02ad87.JPEG
scrambled_0222_grape_n07760153_3680_conf0.998716.JPEG,72b203ba.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/72b203ba.JPEG
scrambled_0222_grape_n13146583_1830_conf0.999980.JPEG,77f1bee3.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/77f1bee3.JPEG
scrambled_0224_carrot_n07730207_195_conf0.995586.JPEG,28acb5bd.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/28acb5bd.JPEG
scrambled_0224_carrot_n07730207_2850_conf0.997400.JPEG,ef726d47.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/ef726d47.JPEG
scrambled_0224_carrot_n07730207_54_conf0.995839.JPEG,ffbf0e1f.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/ffbf0e1f.JPEG
scrambled_0224_carrot_n07730207_6020_conf0.999823.JPEG,d13b2406.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/d13b2406.JPEG
scrambled_0224_carrot_n07730207_739_conf0.995239.JPEG,27cfc69d.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/27cfc69d.JPEG
scrambled_0224_carrot_n07730207_805_conf0.999951.JPEG,000abf0f.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/000abf0f.JPEG
scrambled_0224_carrot_n07730320_4463_conf0.988623.JPEG,9457cd49.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9457cd49.JPEG
scrambled_0224_carrot_n07730320_8062_conf0.995599.JPEG,63960f30.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/63960f30.JPEG
scrambled_0226_tractor_n04465501_5323_conf0.994756.JPEG,48d29315.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/48d29315.JPEG
scrambled_0226_tractor_n04465666_1442_conf0.999029.JPEG,9fdbf77e.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9fdbf77e.JPEG
scrambled_0226_tractor_n04465666_2902_conf0.998063.JPEG,4027340b.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/4027340b.JPEG
scrambled_0229_cupcake_bing_cupcake_0124_conf0.994844.jpg,95656b31.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/95656b31.jpg
scrambled_0229_cupcake_flickr_cupcake_0272_conf0.987117.jpg,9e94e47c.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/9e94e47c.jpg
scrambled_0232_fern_flickr_fern_0460_conf0.984344.jpg,43989f8f.jpg,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/43989f8f.jpg
scrambled_0232_fern_n13214340_5640_conf0.999998.JPEG,429daa76.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/429daa76.JPEG
scrambled_0234_bagel_n07693725_10201_conf0.990063.JPEG,fb3cd505.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/fb3cd505.JPEG
scrambled_0234_bagel_n07693725_1163_conf0.998586.JPEG,89681e43.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/89681e43.JPEG
scrambled_0235_telescope_n04070207_6440_conf1.000000.JPEG,4d232824.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/4d232824.JPEG
scrambled_0236_cactus_n11851578_4716_conf0.985205.JPEG,49a9ba86.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/49a9ba86.JPEG
scrambled_0238_tent_n02769963_2395_conf0.999992.JPEG,8bbb17cc.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/8bbb17cc.JPEG
scrambled_0240_microscope_n02841506_3262_conf0.999948.JPEG,7bbef387.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/7bbef387.JPEG
scrambled_0240_microscope_n03082280_1170_conf1.000000.JPEG,49487e1f.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/49487e1f.JPEG
scrambled_0240_microscope_n03082280_1849_conf0.999999.JPEG,c9d16b0f.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/c9d16b0f.JPEG
scrambled_0240_microscope_n03082280_3720_conf0.999933.JPEG,ae63c321.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/ae63c321.JPEG
scrambled_0240_microscope_n03760671_11904_conf0.999987.JPEG,c00f570c.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/c00f570c.JPEG
scrambled_0240_microscope_n03760671_12483_conf0.999798.JPEG,ccd98f99.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/ccd98f99.JPEG
scrambled_0240_microscope_n04506688_2971_conf0.999737.JPEG,5d8fcc89.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/5d8fcc89.JPEG
scrambled_0243_kite_n04284869_3474_conf0.991133.JPEG,0047ce25.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/0047ce25.JPEG
scrambled_0243_kite_n04284869_470_conf0.999971.JPEG,c3605d11.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/c3605d11.JPEG
scrambled_0243_kite_n04284869_5870_conf0.999989.JPEG,a346097e.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/a346097e.JPEG
scrambled_0243_kite_n04284869_6635_conf1.000000.JPEG,e68a149c.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/e68a149c.JPEG
scrambled_0243_kite_n04284869_978_conf0.999616.JPEG,50b66c0b.JPEG,visual_scrambled,https://mmarcantoinee.github.io/survey-mit-spring-2026/images/renamed/visual_scrambled/50b66c0b.JPEG
